pool_id,title,work_date,source_institution,source_url,accession_id,source_series,practice,subject_count_from_title,v1_candidate,exclusion_reason,source_checked_on
AP-MUS-0049,Mark Felt,"July 8, 1976","National Portrait Gallery, Smithsonian Institution",https://npg.si.edu/object/npg_NPG.89.83.22,NPG.89.83.22,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0050,Daniel Patrick Moynihan,"July 12, 1976","National Portrait Gallery, Smithsonian Institution",https://npg.si.edu/object/npg_NPG.89.83.43,NPG.89.83.43,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0051,Asa Philip Randolph,"April 8, 1976","National Portrait Gallery, Smithsonian Institution",https://npg.si.edu/object/npg_NPG.89.83.48,NPG.89.83.48,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0052,Ronald Reagan,"March 4, 1976","National Portrait Gallery, Smithsonian Institution",https://npg.si.edu/object/npg_NPG.89.83.49,NPG.89.83.49,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0053,Nelson Rockefeller,"June 28, 1976","National Portrait Gallery, Smithsonian Institution",https://npg.si.edu/object/npg_NPG.89.83.52,NPG.89.83.52,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0054,Pete Rozelle,"July 7, 1976","National Portrait Gallery, Smithsonian Institution",https://npg.si.edu/object/npg_S_NPG.89.83.56,S/NPG.89.83.56,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0055,James Skelly Wright,"July 29, 1976","National Portrait Gallery, Smithsonian Institution",https://npg.si.edu/object/npg_S_NPG.89.83.67,S/NPG.89.83.67,,portrait,1,review,single formal portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0056,Rudolph Nureyev,1961,"National Portrait Gallery, Smithsonian Institution",https://npg.si.edu/object/npg_NPG.91.54,NPG.91.54,,portrait,1,review,official record tags topic 'Interior'; verify not an environmental portrait and confirm controlled/minimal background,2026-08-27
AP-MUS-0057,Igor Stravinsky,1969,"National Portrait Gallery, Smithsonian Institution",https://npg.si.edu/object/npg_NPG.91.24,NPG.91.24,,portrait,1,review,official record tags 'Triptych'; one sitter but verify crop/shot type and controlled/minimal background,2026-08-27
AP-MUS-0058,Richard Avedon Self-Portrait,1978,"National Portrait Gallery, Smithsonian Institution",https://npg.si.edu/object/npg_NPG.93.94,NPG.93.94,,portrait,1,review,self-portrait record; official metadata does not establish controlled/minimal background; visual check required,2026-08-27
AP-MUS-0059,"Henry Miller, Writer, Pacific Palisades, California, 9-24-68","negative September 24, 1968; print 1975",J. Paul Getty Museum,https://www.getty.edu/art/collection/object/108GRD,2000.67.1,,portrait,1,true,official page identifies a close-up head shot; main image visually reviewed as a single-person controlled-background formal portrait,2026-08-28
